SITE_NAME;BEGIN;END;KWH_PERIOD;PERIOD_EUR;period;daily_consumption_EUR;daily_consumption_KWH;bills
0007BB;2019-09-01;2019-09-30;1916;367.87;29;12.685172413793104;66.06896551724138;35
0007BB;2019-10-01;2019-10-31;2246;375.08;30;12.502666666666666;74.86666666666666;35
0007BB;2019-11-01;2019-11-30;1829;287.15;29;9.901724137931033;63.06896551724138;35
0007BB;2019-12-01;2019-12-31;2004;306.61;30;10.220333333333334;66.8;35
0007BB;2020-01-01;2020-01-31;2143;317.16;30;10.572000000000001;71.43333333333334;35
0007BB;2020-02-01;2020-02-29;1440;223.2;28;7.971428571428571;51.42857142857143;35
0007BB;2020-03-01;2020-03-31;757;120.36;30;4.012;25.233333333333334;35
0007BB;2020-04-01;2020-04-30;3133;582.74;29;20.09448275862069;108.03448275862068;35
0007BB;2020-05-01;2020-05-31;2338;425.52;30;14.184;77.93333333333334;35
0007BB;2020-06-01;2020-06-30;1725;343.28;29;11.837241379310344;59.48275862068966;35
0007BB;2020-07-01;2020-07-31;2104;414.49;30;13.816333333333334;70.13333333333334;35
0007BB;2020-08-01;2020-08-31;1915;371.51;30;12.383666666666667;63.833333333333336;35
0007BB;2020-09-01;2020-09-30;2267;428.46;29;14.774482758620689;78.17241379310344;35
0007BB;2020-10-01;2020-10-31;1857;300.83;30;10.027666666666667;61.9;35
0007BB;2020-11-01;2020-11-30;1987;309.97;29;10.688620689655174;68.51724137931035;35
0007BR;2018-01-01;2018-01-31;2620;281.73;30;9.391;87.33333333333333;35
0007BR;2018-02-01;2018-02-28;2355;254.07;27;9.41;87.22222222222223;35
0007BR;2018-03-01;2018-03-31;2755;294.96;30;9.831999999999999;91.83333333333333;35
0007BR;2018-04-01;2018-04-30;3149;334.89;29;11.547931034482758;108.58620689655173;35
0007BR;2018-05-01;2018-05-31;3848;407.32;30;13.577333333333334;128.26666666666668;35
0007BR;2018-06-01;2018-06-30;3718;393.85;29;13.581034482758621;128.20689655172413;35
0007BR;2018-07-01;2018-07-31;4107;434.44;30;14.481333333333334;136.9;35
0007BR;2018-08-01;2018-08-31;4237;447.92;30;14.930666666666667;141.23333333333332;35
0007BR;2018-09-01;2018-09-30;3326;356.08;29;12.278620689655172;114.6896551724138;35
0007BR;2018-10-01;2018-10-31;2613;281.79;30;9.393;87.1;35
0007BR;2018-11-01;2018-11-30;2396;259.19;29;8.937586206896551;82.62068965517241;35
0007BR;2018-12-01;2018-12-31;2511;271.31;30;9.043666666666667;83.7;35
0007BR;2019-01-01;2019-01-31;2500;263.64;30;8.788;83.33333333333333;35
0007BR;2019-02-01;2019-02-28;2227;235.58;27;8.725185185185186;82.48148148148148;35
0007BR;2019-03-01;2019-03-31;2538;267.2;30;8.906666666666666;84.6;35
0007BR;2019-04-01;2019-04-30;2520;265.35;29;9.15;86.89655172413794;35
0007BR;2019-05-01;2019-05-31;2581;271.61;30;9.053666666666667;86.03333333333333;35
0007BR;2019-06-01;2019-06-30;2816;296.42;29;10.221379310344828;97.10344827586206;35
0007BR;2019-07-01;2019-07-31;2731;287.14;30;9.571333333333333;91.03333333333333;35
0007BR;2019-08-01;2019-08-31;2775;291.72;30;9.724;92.5;35
0007BR;2019-09-01;2019-09-30;2636;277.46;29;9.567586206896552;90.89655172413794;35
0007BR;2019-10-01;2019-10-31;2721;286.23;30;9.541;90.7;35
0007BR;2019-11-01;2019-11-30;2584;272.27;29;9.388620689655172;89.10344827586206;35
0007BR;2019-12-01;2019-12-31;2772;291.44;30;9.714666666666666;92.4;35
0007BR;2020-01-01;2020-01-31;2834;355.75;30;11.858333333333333;94.46666666666667;35
0007BR;2020-02-01;2020-02-29;2688;337.88;28;12.067142857142857;96.0;35
0007BR;2020-03-01;2020-03-31;2820;352.29;30;11.743;94.0;35
0007BR;2020-04-01;2020-04-30;2812;351.17;29;12.109310344827588;96.96551724137932;35
0007BR;2020-05-01;2020-05-31;2811;352.71;30;11.757;93.7;35
0007BR;2020-06-01;2020-06-30;2747;344.48;29;11.878620689655174;94.72413793103448;35
0007BR;2020-07-01;2020-07-31;2887;359.93;30;11.997666666666667;96.23333333333333;35
0007BR;2020-08-01;2020-08-31;2914;363.22;30;12.107333333333335;97.13333333333334;35
0007BR;2020-09-01;2020-09-30;2802;349.58;29;12.05448275862069;96.62068965517241;35
0007BR;2020-10-01;2020-10-31;2836;353.72;30;11.790666666666668;94.53333333333333;35
0007BR;2020-11-01;2020-11-30;2690;335.95;29;11.58448275862069;92.75862068965517;35
0008BB;2018-01-01;2018-12-31;38519;5096.07;364;14.000192307692307;105.82142857142857;24
0008BB;2019-01-01;2019-01-31;3559;448.59;30;14.953;118.63333333333334;24
0008BB;2019-02-01;2019-02-28;3123;385.65;27;14.283333333333333;115.66666666666667;24
0008BB;2019-03-01;2019-03-31;3450;424.95;30;14.165;115.0;24
0008BB;2019-04-01;2019-04-30;3130;385.91;29;13.307241379310346;107.93103448275862;24
0008BB;2019-05-01;2019-05-31;3174;390.34;30;13.011333333333333;105.8;24
0008BB;2019-06-01;2019-06-30;3376;415.66;29;14.333103448275862;116.41379310344827;24
0008BB;2019-07-01;2019-07-31;3527;434.07;30;14.469;117.56666666666666;24
0008BB;2019-08-01;2019-08-31;3545;435.75;30;14.525;118.16666666666667;24
0008BB;2019-09-01;2019-09-30;3371;414.48;29;14.29241379310345;116.24137931034483;24
0008BB;2019-10-01;2019-10-31;3434;421.74;30;14.058;114.46666666666667;24
0008BB;2019-11-01;2019-11-30;3284;403.8;29;13.924137931034483;113.24137931034483;24
0008BB;2019-12-01;2019-12-31;3269;401.94;30;13.398;108.96666666666667;24
0008BB;2020-01-01;2020-01-31;3277;463.95;30;15.465;109.23333333333333;24
0008BB;2020-02-01;2020-02-29;3062;435.72;28;15.561428571428573;109.35714285714286;24
0008BB;2020-03-01;2020-03-31;3247;464.4;30;15.479999999999999;108.23333333333333;24
0008BB;2020-04-01;2020-04-30;3131;446.82;29;15.407586206896552;107.96551724137932;24
0008BB;2020-05-01;2020-05-31;3235;460.84;30;15.361333333333333;107.83333333333333;24
0008BB;2020-06-01;2020-06-30;3267;465.56;29;16.053793103448275;112.65517241379311;24
0008BB;2020-07-01;2020-07-31;3524;500.24;30;16.674666666666667;117.46666666666667;24
0008BB;2020-08-01;2020-08-31;3516;497.99;30;16.599666666666668;117.2;24
0008BB;2020-09-01;2020-09-30;3294;467.29;29;16.11344827586207;113.58620689655173;24
0008BB;2020-10-01;2020-10-31;3378;478.44;30;15.948;112.6;24
0008BB;2020-11-01;2020-11-30;3186;442.0;29;15.241379310344827;109.86206896551724;24
0008BR;2018-01-01;2018-12-31;28936;3342.01;364;9.181346153846155;79.49450549450549;3
